Key_Dataset;Key_Run;Key_Fold;Key_Scheme;Key_Scheme_options;Key_Scheme_version_ID;Date_time;Number_of_training_instances;Number_of_testing_instances;Number_correct;Number_incorrect;Number_unclassified;Percent_correct;Percent_incorrect;Percent_unclassified;Kappa_statistic;Mean_absolute_error;Root_mean_squared_error;Relative_absolute_error;Root_relative_squared_error;SF_prior_entropy;SF_scheme_entropy;SF_entropy_gain;SF_mean_prior_entropy;SF_mean_scheme_entropy;SF_mean_entropy_gain;KB_information;KB_mean_information;KB_relative_information;True_positive_rate;Num_true_positives;False_positive_rate;Num_false_positives;True_negative_rate;Num_true_negatives;False_negative_rate;Num_false_negatives;IR_precision;IR_recall;F_measure;Matthews_correlation;Area_under_ROC;Area_under_PRC;Weighted_avg_true_positive_rate;Weighted_avg_false_positive_rate;Weighted_avg_true_negative_rate;Weighted_avg_false_negative_rate;Weighted_avg_IR_precision;Weighted_avg_IR_recall;Weighted_avg_F_measure;Weighted_avg_matthews_correlation;Weighted_avg_area_under_ROC;Weighted_avg_area_under_PRC;Unweighted_macro_avg_F_measure;Unweighted_micro_avg_F_measure;Elapsed_Time_training;Elapsed_Time_testing;UserCPU_Time_training;UserCPU_Time_testing;UserCPU_Time_millis_training;UserCPU_Time_millis_testing;Serialized_Model_Size;Serialized_Train_Set_Size;Serialized_Test_Set_Size;Coverage_of_Test_Cases_By_Regions;Size_of_Predicted_Regions;Summary;measureExtraArcs;measureMissingArcs;measureReversedArcs;measureDivergence;measureBayesScore;measureBDeuScore;measureMDLScore;measureAICScore;measureEntropyScore
iris;7;6;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;15;0;0;100;0;0;1;0.001932854;0.004207495;0.434892159;0.892544562;23.77443751;0.063033259;23.71140425;1.584962501;0.004202217;1.580760283;23.71140425;1.580760283;99.73486961;1;5;0;0;1;10;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8164;10633;2353;100;33.33333333;?;0;0;0;0;-374.6163085;-412.0887216;-423.9253577;-390.5146977;-367.5146977
iris;7;7;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;14;1;0;93.33333333;6.666666667;0;0.9;0.045440802;0.210792322;10.22418036;44.71580404;23.77443751;14.26669086;9.507746653;1.584962501;0.951112724;0.633849777;21.57212171;1.438141447;90.73662288;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.933333333;0.033333333;0.966666667;0.066666667;0.944444444;0.933333333;0.932659933;0.90627609;0.926666667;0.908080808;0.932659933;0.933333333;0;0;0;0;0;0;8101;10633;2353;93.33333333;33.33333333;?;0;0;0;0;-309.8224263;-340.3900954;-354.1861664;-325.1334186;-305.1334186
iris;7;8;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;14;1;0;93.33333333;6.666666667;0;0.9;0.032641599;0.142845514;7.344359831;30.30210943;23.77443751;1.713870316;22.0605672;1.584962501;0.114258021;1.47070448;22.08383322;1.472255548;92.88898303;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.933333333;0.033333333;0.966666667;0.066666667;0.944444444;0.933333333;0.932659933;0.90627609;1;1;0.932659933;0.933333333;0;0;0;0;0;0;8164;10633;2353;100;35.55555556;?;0;0;0;0;-368.0080516;-405.4804647;-418.0056988;-384.5950388;-361.5950388
iris;7;9;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;14;1;0;93.33333333;6.666666667;0;0.9;0.048537268;0.204463123;10.92088527;43.3731782;23.77443751;5.036273476;18.73816403;1.584962501;0.335751565;1.249210936;21.46568996;1.431045997;90.28894984;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.933333333;0.033333333;0.966666667;0.066666667;0.944444444;0.933333333;0.932659933;0.90627609;1;1;0.932659933;0.933333333;0;0;0;0;0;0;8290;10633;2353;93.33333333;35.55555556;?;0;0;0;0;-467.1904742;-520.2358648;-530.7166025;-488.5901182;-459.5901182
iris;7;10;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;14;1;0;93.33333333;6.666666667;0;0.9;0.029949339;0.135607545;6.738601257;28.76670436;23.77443751;1.531171021;22.24326649;1.584962501;0.102078068;1.482884433;22.24326649;1.482884433;93.55959097;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.933333333;0.033333333;0.966666667;0.066666667;0.944444444;0.933333333;0.932659933;0.90627609;1;1;0.932659933;0.933333333;0;0;0;0;0;0;8164;10633;2353;100;35.55555556;?;0;0;0;0;-369.8604907;-407.3329038;-419.1863581;-385.7756982;-362.7756982
iris;8;1;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;13;2;0;86.66666667;13.33333333;0;0.8;0.092008414;0.272766704;20.70189313;57.8625559;23.77443751;11.30574915;12.46868836;1.584962501;0.75371661;0.831245891;19.34135393;1.289423595;81.35357112;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.866666667;0.066666667;0.933333333;0.133333333;0.904761905;0.866666667;0.861111111;0.821011909;0.966666667;0.936111111;0.861111111;0.866666667;0;0;0;0;0;0;8164;10633;2353;93.33333333;40;?;0;0;0;0;-364.0134125;-401.4858256;-413.6579212;-380.2472612;-357.2472612
iris;8;2;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;14;1;0;93.33333333;6.666666667;0;0.9;0.043998376;0.144160748;9.899634573;30.58111284;23.77443751;1.950768041;21.82366947;1.584962501;0.130051203;1.454911298;21.82366947;1.454911298;91.79468267;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.933333333;0.033333333;0.966666667;0.066666667;0.944444444;0.933333333;0.932659933;0.90627609;1;1;0.932659933;0.933333333;0;0;0;0;0;0;8164;10633;2353;100;37.77777778;?;0;0;0;0;-351.6301565;-389.1025695;-402.428393;-369.017733;-346.017733
iris;8;3;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;14;1;0;93.33333333;6.666666667;0;0.9;0.041885911;0.187612037;9.424329913;39.79852317;23.77443751;3.253117881;20.52131963;1.584962501;0.216874525;1.368087975;21.69634022;1.446422682;91.25911061;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.933333333;0.033333333;0.966666667;0.066666667;0.944444444;0.933333333;0.932659933;0.90627609;1;1;0.932659933;0.933333333;0;0;0;0;0;0;8227;10633;2353;100;35.55555556;?;0;0;0;0;-408.698968;-454.8396145;-466.2412492;-428.4726771;-402.4726771
iris;8;4;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;15;0;0;100;0;0;1;0.004811236;0.013604696;1.082528155;2.885991796;23.77443751;0.15934106;23.61509645;1.584962501;0.010622737;1.574339763;23.61509645;1.574339763;99.3297799;1;5;0;0;1;10;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8101;10633;2353;100;35.55555556;?;0;0;0;0;-321.9907103;-352.5583794;-365.3587414;-336.3059936;-316.3059936
iris;8;5;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;15;0;0;100;0;0;1;0.002590058;0.006138693;0.582763123;1.302213467;23.77443751;0.084695181;23.68974233;1.584962501;0.005646345;1.579316155;23.68974233;1.579316155;99.64375527;1;5;0;0;1;10;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8164;10633;2353;100;33.33333333;?;0;0;0;0;-385.7317478;-423.2041609;-434.3893463;-400.9786864;-377.9786864
iris;8;6;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;12;3;0;80;20;0;0.7;0.107038407;0.282770809;24.08364157;59.98474707;23.77443751;6.695628184;17.07880933;1.584962501;0.446375212;1.138587288;18.26932908;1.217955272;76.84442197;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.8;0.1;0.9;0.2;0.875;0.8;0.78021978;0.738712675;1;1;0.78021978;0.8;0;0;0;0;0;0;8166;10633;2353;100;42.22222222;?;0;0;0;0;-368.2406479;-405.7130609;-417.7237304;-384.3130705;-361.3130705
iris;8;7;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;15;0;0;100;0;0;1;0.021125611;0.095476623;4.753262561;20.25365034;23.77443751;0.90241553;22.87202198;1.584962501;0.060161035;1.524801465;22.87202198;1.524801465;96.20426128;1;5;0;0;1;10;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8164;10633;2353;100;35.55555556;?;0;0;0;0;-369.183465;-406.6558781;-418.7031506;-385.2924907;-362.2924907
iris;8;8;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;15;0;0;100;0;0;1;0.002112802;0.003694425;0.475380508;0.783705897;23.77443751;0.068806484;23.70563103;1.584962501;0.004587099;1.580375402;23.70563103;1.580375402;99.71058628;1;5;0;0;1;10;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8101;10633;2353;100;33.33333333;?;0;0;0;0;-340.240309;-370.807978;-382.1916436;-353.1388958;-333.1388958
iris;8;9;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;13;2;0;86.66666667;13.33333333;0;0.8;0.07348002;0.247175311;16.53300451;52.43380166;23.77443751;13.80441235;9.970025157;1.584962501;0.920294157;0.664668344;20.17910066;1.345273378;84.87730006;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.866666667;0.066666667;0.933333333;0.133333333;0.904761905;0.866666667;0.861111111;0.821011909;0.933333333;0.902222222;0.861111111;0.866666667;0;0;0;0;0;0;8162;10633;2353;93.33333333;35.55555556;?;0;0;0;0;-369.0078115;-406.4802245;-418.7938145;-385.3831545;-362.3831545
iris;8;10;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;13;2;0;86.66666667;13.33333333;0;0.8;0.075338781;0.252962416;16.95122576;53.66143199;23.77443751;15.79066859;7.983768917;1.584962501;1.05271124;0.532251261;19.98821418;1.332547612;84.07439366;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.866666667;0.066666667;0.933333333;0.133333333;0.866666667;0.866666667;0.866666667;0.8;0.94;0.875555556;0.866666667;0.866666667;0;0;0;0;0;0;8164;10633;2353;93.33333333;35.55555556;?;0;0;0;0;-362.5319942;-400.0044073;-413.2347801;-379.8241201;-356.8241201
iris;9;1;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;14;1;0;93.33333333;6.666666667;0;0.9;0.039312394;0.174161034;8.845288733;36.94513449;23.77443751;2.604923175;21.16951434;1.584962501;0.173661545;1.411300956;21.7953084;1.45302056;91.67539041;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.933333333;0.033333333;0.966666667;0.066666667;0.944444444;0.933333333;0.932659933;0.90627609;1;1;0.932659933;0.933333333;0;0;0;0;0;0;8227;10633;2353;100;35.55555556;?;0;0;0;0;-435.8682389;-480.2453961;-490.7421824;-452.9736102;-426.9736102
iris;9;2;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;15;0;0;100;0;0;1;0.038241958;0.09872374;8.604440503;20.94246778;23.77443751;1.438346733;22.33609078;1.584962501;0.095889782;1.489072719;22.33609078;1.489072719;93.95002833;1;5;0;0;1;10;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8101;10633;2353;100;40;?;0;0;0;0;-321.0068015;-351.5744705;-363.8866573;-334.8339095;-314.8339095
iris;9;3;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;13;2;0;86.66666667;13.33333333;0;0.8;0.082712716;0.23098691;18.61036116;48.99972305;23.77443751;4.619372084;19.15506543;1.584962501;0.307958139;1.277004362;19.75920528;1.317280352;83.11113678;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.866666667;0.066666667;0.933333333;0.133333333;0.866666667;0.866666667;0.866666667;0.8;0.98;0.956507937;0.866666667;0.866666667;0;0;0;0;0;0;8164;10633;2353;100;40;?;0;0;0;0;-363.5356302;-401.0080433;-413.7286595;-380.3179996;-357.3179996
iris;9;4;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;14;1;0;93.33333333;6.666666667;0;0.9;0.046466531;0.210390329;10.45496946;44.63052854;23.77443751;8.787002632;14.98743488;1.584962501;0.585800175;0.999162325;21.53837492;1.435891661;90.59467721;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.933333333;0.033333333;0.966666667;0.066666667;0.944444444;0.933333333;0.932659933;0.90627609;0.966666667;0.919259259;0.932659933;0.933333333;0;0;0;0;0;0;8164;10633;2353;93.33333333;33.33333333;?;0;0;0;0;-386.8581139;-424.330527;-435.4679477;-402.0572877;-379.0572877
iris;9;5;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;14;1;0;93.33333333;6.666666667;0;0.9;0.041498442;0.190803929;9.337149375;40.47562564;23.77443751;3.436952514;20.337485;1.584962501;0.229130168;1.355832333;21.70695692;1.447130461;91.30376653;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.933333333;0.033333333;0.966666667;0.066666667;0.944444444;0.933333333;0.932659933;0.90627609;1;1;0.932659933;0.933333333;0;0;0;0;0;0;8164;10633;2353;100;35.55555556;?;0;0;0;0;-363.5701428;-402.8060452;-414.5013986;-381.0907387;-358.0907387
iris;9;6;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;15;0;0;100;0;0;1;0.001657224;0.003623578;0.372875473;0.768676975;23.77443751;0.054009735;23.72042778;1.584962501;0.003600649;1.581361852;23.72042778;1.581361852;99.77282434;1;5;0;0;1;10;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8166;10633;2353;100;33.33333333;?;0;0;0;0;-373.4778931;-410.9503062;-422.8287366;-389.4180766;-366.4180766
iris;9;7;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;14;1;0;93.33333333;6.666666667;0;0.9;0.045537796;0.210026561;10.24600407;44.55336168;23.77443751;8.058357222;15.71608029;1.584962501;0.537223815;1.047738686;21.56887052;1.437924702;90.72294777;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.933333333;0.033333333;0.966666667;0.066666667;0.944444444;0.933333333;0.932659933;0.90627609;0.993333333;0.977777778;0.932659933;0.933333333;0;0;0;0;0;0;8164;10633;2353;93.33333333;33.33333333;?;0;0;0;0;-364.2425717;-401.7149848;-414.470195;-381.059535;-358.059535
iris;9;8;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;14;1;0;93.33333333;6.666666667;0;0.9;0.046203077;0.149588515;10.39569237;31.73251592;23.77443751;2.066566874;21.70787064;1.584962501;0.137771125;1.447191376;21.70787064;1.447191376;91.30760981;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.933333333;0.033333333;0.966666667;0.066666667;0.944444444;0.933333333;0.932659933;0.90627609;0.993333333;0.977777778;0.932659933;0.933333333;0;0;0;0;0;0;8101;10633;2353;100;37.77777778;?;0;0;0;0;-334.9308763;-365.4985454;-377.1109053;-348.0581575;-328.0581575
iris;9;9;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;14;1;0;93.33333333;6.666666667;0;0.9;0.045486549;0.210791526;10.23447354;44.71563516;23.77443751;13.47653732;10.29790019;1.584962501;0.898435821;0.68652668;21.57059254;1.438039503;90.7301909;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.933333333;0.033333333;0.966666667;0.066666667;0.944444444;0.933333333;0.932659933;0.90627609;0.933333333;0.874747475;0.932659933;0.933333333;0;0;0;0;0;0;8164;10633;2353;93.33333333;33.33333333;?;0;0;0;0;-378.5500276;-416.0224407;-428.4019655;-394.9913055;-371.9913055
iris;9;10;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;14;1;0;93.33333333;6.666666667;0;0.9;0.028746089;0.13065549;6.467870001;27.71621485;23.77443751;1.434028494;22.34040902;1.584962501;0.0956019;1.489360601;22.34040902;1.489360601;93.96819171;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.933333333;0.033333333;0.966666667;0.066666667;0.944444444;0.933333333;0.932659933;0.90627609;1;1;0.932659933;0.933333333;0;0;0;0;0;0;8162;10633;2353;100;35.55555556;?;0;0;0;0;-373.7237547;-411.1961678;-422.9173467;-389.5066867;-366.5066867
iris;10;1;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;15;0;0;100;0;0;1;0.01741673;0.072763787;3.918764275;15.43553016;23.77443751;0.678066358;23.09637115;1.584962501;0.045204424;1.539758077;23.09637115;1.539758077;97.1479184;1;5;0;0;1;10;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8101;10633;2353;100;35.55555556;?;0;0;0;0;-319.8172174;-350.3848864;-362.728894;-333.6761462;-313.6761462
iris;10;2;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;14;1;0;93.33333333;6.666666667;0;0.9;0.031052167;0.135204083;6.986737537;28.68111719;23.77443751;1.560303325;22.21413419;1.584962501;0.104020222;1.480942279;22.21413419;1.480942279;93.43705472;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.933333333;0.033333333;0.966666667;0.066666667;0.944444444;0.933333333;0.932659933;0.90627609;1;1;0.932659933;0.933333333;0;0;0;0;0;0;8166;10633;2353;100;35.55555556;?;0;0;0;0;-388.0843283;-425.5567413;-436.5548963;-403.1442363;-380.1442363
iris;10;3;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;15;0;0;100;0;0;1;0.001593572;0.00377383;0.358553713;0.800550283;23.77443751;0.051961894;23.72247562;1.584962501;0.003464126;1.581498374;23.72247562;1.581498374;99.78143797;1;5;0;0;1;10;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8227;10633;2353;100;33.33333333;?;0;0;0;0;-442.797942;-487.1750992;-497.4088979;-459.6403257;-433.6403257
iris;10;4;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;13;2;0;86.66666667;13.33333333;0;0.8;0.070666439;0.238403987;15.89994878;50.57312276;23.77443751;10.72812999;13.04630752;1.584962501;0.715208666;0.869753835;20.42962107;1.361974738;85.93103858;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.866666667;0.066666667;0.933333333;0.133333333;0.866666667;0.866666667;0.866666667;0.8;0.96;0.902222222;0.866666667;0.866666667;0;0;0;0;0;0;8101;10633;2353;93.33333333;35.55555556;?;0;0;0;0;-312.5030867;-343.0707558;-356.6965288;-327.643781;-307.643781
iris;10;5;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;14;1;0;93.33333333;6.666666667;0;0.9;0.045857649;0.152767389;10.31797097;32.40685706;23.77443751;2.119801255;21.65463626;1.584962501;0.141320084;1.443642417;21.65463626;1.443642417;91.08369545;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.933333333;0.033333333;0.966666667;0.066666667;0.944444444;0.933333333;0.932659933;0.90627609;0.993333333;0.977777778;0.932659933;0.933333333;0;0;0;0;0;0;8164;10633;2353;100;37.77777778;?;0;0;0;0;-381.1253054;-418.5977185;-429.8784004;-396.4677405;-373.4677405
iris;10;6;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;14;1;0;93.33333333;6.666666667;0;0.9;0.031327322;0.143614886;7.048647466;30.46531792;23.77443751;1.683268008;22.0911695;1.584962501;0.112217867;1.472744634;22.1241671;1.474944473;93.0586353;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.933333333;0.033333333;0.966666667;0.066666667;0.944444444;0.933333333;0.932659933;0.90627609;1;1;0.932659933;0.933333333;0;0;0;0;0;0;8162;10633;2353;100;35.55555556;?;0;0;0;0;-370.0318101;-407.5042231;-419.502059;-386.0913991;-363.0913991
iris;10;7;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;14;1;0;93.33333333;6.666666667;0;0.9;0.028510144;0.126663936;6.414782413;26.86947838;23.77443751;1.383290924;22.39114659;1.584962501;0.092219395;1.492743106;22.39114659;1.492743106;94.18160399;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.933333333;0.033333333;0.966666667;0.066666667;0.944444444;0.933333333;0.932659933;0.90627609;1;1;0.932659933;0.933333333;0.015;0;0.015625;0;15.625;0;8101;10633;2353;100;35.55555556;?;0;0;0;0;-338.6866347;-369.2543037;-380.7145877;-351.6618399;-331.6618399
iris;10;8;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;12;3;0;80;20;0;0.7;0.113258015;0.308064431;25.48305346;65.35033441;23.77443751;19.28253505;4.491902456;1.584962501;1.285502337;0.299460164;18.1231584;1.20821056;76.22959908;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.8;0.1;0.9;0.2;0.805555556;0.8;0.797979798;0.703450687;0.92;0.852063492;0.797979798;0.8;0;0;0;0;0;0;8164;10633;2353;93.33333333;37.77777778;?;0;0;0;0;-371.747127;-409.21954;-421.8622113;-388.4515514;-365.4515514
iris;10;9;weka.classifiers.bayes.BayesNet;'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5';7.46037E+17;2.02E+07;135;15;14;1;0;93.33333333;6.666666667;0;0.9;0.046656973;0.210490062;10.49781892;44.65168499;23.77443751;9.182855076;14.59158243;1.584962501;0.612190338;0.972772162;21.53232464;1.43548831;90.56922854;1;5;0;0;1;10;0;0;1;1;1;1;1;1;0.933333333;0.033333333;0.966666667;0.066666667;0.944444444;0.933333333;0.932659933;0.90627609;0.953333333;0.894444444;0.932659933;0.933333333;0;0;0;0;0;0;8164;10633;2353;93.33333333;33.33333333;?;0;0;0;0;-370.4863527;-407.9587658;-419.9391991;-386.5285392;-363.5285392
